I
1100 Generated by WorldEditor 1.6.0b2

1    392 1 0 LFPG Paris - Charles De Gaulle
1302 city Paris
1302 country France
1302 datum_lat 49.009747222
1302 datum_lon 2.547819444
1302 faa_code 
1302 iata_code CDG
1302 icao_code LFPG
1302 region_code LF
1302 state Île-de-France
1302 transition_alt 5000
1302 transition_level 70
100 60.00 1 0 0.00 1 3 0 09L  49.02471900  002.52489200    0    0 3 2 1 0 27R  49.02669400  002.56168900    0    0 3 2 1 0
100 45.11 1 0 0.00 1 3 0 09R  49.02061700  002.51305800    0    0 3 2 1 0 27L  49.02368506  002.57030747  599    0 3 2 1 0
100 45.11 1 0 0.00 1 3 0 08L  48.99568600  002.55274400    0    0 3 2 1 0 26R  48.99874964  002.61018834  599    0 3 2 1 0
100 60.05 1 0 0.00 1 3 0 08R  48.99291400  002.56566100    0    0 3 2 1 0 26L  48.99487800  002.60243300    0    0 3 2 1 0
102 H1  49.01588357  002.56097232  86.11 18.90 19.30 15 0 0 0.00 0
110 3 0.00 0.0000 New Taxiway 8
112  49.02249596  002.52497952  49.02249571  002.52494239
112  49.02245141  002.52491296  49.02242705  002.52491333
112  49.02240774  002.52498085  49.02240798  002.52501798
114  49.02245229  002.52504741  49.02247664  002.52504704
110 3 0.00 0.0000 New Taxiway 8
112  49.02637089  002.52986561  49.02637065  002.52982848
112  49.02632635  002.52979905  49.02630199  002.52979942
112  49.02628267  002.52986694  49.02628292  002.52990407
114  49.02632722  002.52993350  49.02635158  002.52993313
110 3 0.00 0.0000 New Taxiway 8
112  49.02751283  002.55587846  49.02751259  002.55584133
112  49.02746828  002.55581190  49.02744392  002.55581227
112  49.02742461  002.55587979  49.02742485  002.55591692
114  49.02746916  002.55594635  49.02749352  002.55594598
110 3 0.00 0.0000 New Taxiway 8
112  49.02164379  002.55785101  49.02164355  002.55781388
112  49.02159925  002.55778445  49.02157489  002.55778482
112  49.02155558  002.55785234  49.02155582  002.55788947
114  49.02160012  002.55791890  49.02162448  002.55791853
110 3 0.00 0.0000 New Taxiway 8
112  48.99943578  002.59915290  48.99943553  002.59911578
112  48.99939123  002.59908634  48.99936687  002.59908671
112  48.99934756  002.59915423  48.99934780  002.59919136
114  48.99939210  002.59922079  48.99941646  002.59922043
110 3 0.00 0.0000 New Taxiway 8
112  48.99328720  002.59734396  48.99328696  002.59730683
112  48.99324265  002.59727740  48.99321829  002.59727777
112  48.99319898  002.59734529  48.99319922  002.59738242
114  48.99324353  002.59741185  48.99326789  002.59741148
110 3 0.00 0.0000 New Taxiway 8
112  48.99202097  002.57031471  48.99202073  002.57027758
112  48.99197642  002.57024815  48.99195206  002.57024852
112  48.99193275  002.57031604  48.99193299  002.57035317
114  48.99197730  002.57038260  48.99200166  002.57038224
110 3 0.00 0.0000 New Taxiway 8
112  48.99515556  002.56447591  48.99515531  002.56443878
112  48.99511101  002.56440935  48.99508665  002.56440971
112  48.99506734  002.56447724  48.99506758  002.56451437
114  48.99511189  002.56454380  48.99513624  002.56454343
110 2 0.00 0.0000 New Taxiway 41
111  48.99766108  002.55989248 3
112  48.99749442  002.56001136  48.99736487  002.56007652 3
111  48.99726899  002.56010219 3
111  48.99688940  002.56016340 3
112  48.99657458  002.56012786  48.99643854  002.56010219 3
111  48.99627564  002.56003193
111  48.99618982  002.56002624
111  48.99623499  002.56092971
111  48.99632227  002.56089063 3
112  48.99646966  002.56073993  48.99661144  002.56065463 3
111  48.99691553  002.56055511 3
112  48.99730552  002.56051919  48.99743292  002.56052742 3
111  48.99764273  002.56059677
111  48.99769671  002.56027589
113  48.99768268  002.56025944
110 2 0.00 0.0000 New Taxiway 36
111  48.99940777  002.54923663
111  48.99936342  002.54923857 3
112  48.99930246  002.54951247  48.99925388  002.54962108 3 102
112  48.99909949  002.54967868  48.99901312  002.54968197 3 102
112  48.99889113  002.54947792  48.99885766  002.54937918 3 102
111  48.99884254  002.54930842
111  48.99877345  002.54928374
111  48.99876217  002.54943214
111  48.99884457  002.55103637
111  48.99864712  002.55106007
111  48.99858183  002.54990844
111  48.99853519  002.54948428
111  48.99850850  002.54949303 3
112  48.99845115  002.54989871  48.99841358  002.54998164 3
111  48.99825293  002.55014357 3
112  48.99789665  002.55038053  48.99780208  002.55041015
111  48.99768677  002.55040225
111  48.99768807  002.55046544
111  48.99755852  002.55048913
111  48.99755852  002.55053652
111  48.99740694  002.55055232
111  48.99740434  002.55050690
111  48.99733050  002.55054244
111  48.99732143  002.55004879
111  48.99733957  002.55003299
112  48.99729811  002.54984738  48.99728904  002.54974470
111  48.99729422  002.54964399
111  48.99732013  002.54947615
111  48.99744192  002.54904963
111  48.99742896  002.54903976
112  48.99779638  002.54854719  48.99801403  002.54847373
112  48.99823169  002.54861827  48.99831719  002.54869410
111  48.99832963  002.54872490
111  48.99845170  002.54870456
111  48.99844645  002.54860400
111  48.99831075  002.54861428
111  48.99830700  002.54851829
111  48.99824027  002.54852400
111  48.99823202  002.54838230
111  48.99819604  002.54838459
111  48.99819154  002.54828288
111  48.99831674  002.54826574
111  48.99831824  002.54829545
111  48.99836323  002.54829088
111  48.99836698  002.54835487
111  48.99843221  002.54834916
111  48.99844270  002.54850001
111  48.99850943  002.54849543
111  48.99851393  002.54859371
111  48.99858215  002.54858342
111  48.99858590  002.54868170
111  48.99882732  002.54865542
112  48.99897099  002.54845171  48.99906686  002.54839049
111  48.99915755  002.54843591
111  48.99913110  002.54787025 3 102
112  48.99900208  002.54791854  48.99892305  002.54791854 3 102
111  48.99885527  002.54785777
111  48.99885882  002.54793163
111  48.99834352  002.54799648
111  48.99833406  002.54779473
111  48.99830924  002.54772807 3
112  48.99814162  002.54798109  48.99807900  002.54803341
111  48.99805320  002.54804302 3
111  48.99772378  002.54819984 3
112  48.99742594  002.54845367  48.99730804  002.54861559 3
111  48.99725529  002.54880803
111  48.99728832  002.54883406
112  48.99747906  002.54848302  48.99758612  002.54835138
111  48.99771298  002.54828830
111  48.99774986  002.54843914
112  48.99759512  002.54856529  48.99753844  002.54862289
111  48.99748805  002.54871202
111  48.99752134  002.54875590
111  48.99749075  002.54881624
111  48.99746016  002.54878607
112  48.99740078  002.54891908  48.99737739  002.54898902
111  48.99734320  002.54909735
111  48.99722174  002.54901370
111  48.99725053  002.54892457
111  48.99722290  002.54890281 3
111  48.99596359  002.55293315 3
111  48.99589518  002.55294263
111  48.99582833  002.55294974
111  48.99594338  002.55411078
111  48.99595581  002.55405629 3
112  48.99601178  002.55359187  48.99603666  002.55345444 3
111  48.99609729  002.55325303 3
111  48.99655280  002.55181562
111  48.99679092  002.55119435
112  48.99694172  002.55100004  48.99701324  002.55095028
111  48.99706454  002.55093370
111  48.99710807  002.55199762
111  48.99710496  002.55217060
112  48.99707698  002.55243124  48.99706610  002.55249048
111  48.99705988  002.55254735
111  48.99704436  002.55263133
111  48.99702259  002.55303889
111  48.99681427  002.55380662
111  48.99662771  002.55423550
111  48.99656708  002.55436819
111  48.99648623  002.55448430
111  48.99613488  002.55493450
111  48.99600273  002.55495820
111  48.99591256  002.55496531
111  48.99602761  002.55625194
111  48.99606803  002.55618322 3
112  48.99613332  002.55562876  48.99619862  002.55540129 3
111  48.99628723  002.55526623 3
112  48.99656863  002.55493450  48.99672254  002.55478996 3
112  48.99702259  002.55473309  48.99713919  002.55480654 3
112  48.99723869  002.55532310  48.99729000  002.55562640 3
112  48.99734285  002.55618324  48.99734752  002.55633489 3
112  48.99734441  002.55692727  48.99733042  002.55707892
111  48.99722003  002.55775661
111  48.99720181  002.55775038 3
112  48.99696731  002.55790440  48.99676391  002.55798338 3
112  48.99657346  002.55797508  48.99647966  002.55797153 3
111  48.99615759  002.55785108
111  48.99608892  002.55785700
111  48.99614481  002.55874553
111  48.99620441  002.55872973 3
112  48.99646715  002.55847353  48.99665032  002.55839858 3
111  48.99671079  002.55837829 3
112  48.99699970  002.55834077  48.99705282  002.55833880
111  48.99709557  002.55834077
111  48.99708883  002.55844003
112  48.99723967  002.55845748  48.99731465  002.55848605
111  48.99739468  002.55853809
112  48.99750826  002.55836652  48.99759355  002.55832209
111  48.99770583  002.55835993
111  48.99779652  002.55783666
112  48.99765725  002.55772640  48.99760111  002.55764906
111  48.99758599  002.55754869
111  48.99755792  002.55754540
111  48.99762253  002.55691533
111  48.99766049  002.55658111
112  48.99762447  002.55581364  48.99762758  002.55548190
111  48.99764934  002.55520229
111  48.99757628  002.55522599 3
112  48.99762136  002.55500325  48.99766023  002.55488951
111  48.99772397  002.55482553 3
111  48.99787011  002.55468810
111  48.99787633  002.55466914
111  48.99816860  002.55453407 3
112  48.99841329  002.55451351  48.99853496  002.55451639
111  48.99841329  002.55451351
112  48.99841329  002.55451351  48.99843808  002.55451410
112  48.99848644  002.55451897  48.99851006  002.55452216
111  48.99848644  002.55451897
112  48.99848644  002.55451897  48.99854196  002.55452646 3
112  48.99862101  002.55457199  48.99865065  002.55460166
111  48.99862101  002.55457199
112  48.99862101  002.55457199  48.99872517  002.55467625 3
111  48.99874326  002.55479811
111  48.99871429  002.55334453
111  48.99870468  002.55334565 3
112  48.99862911  002.55372962  48.99857063  002.55382972
111  48.99862911  002.55372962
112  48.99862911  002.55372962  48.99860180  002.55377637 3
112  48.99845944  002.55391383  48.99838974  002.55397834
111  48.99845944  002.55391383
112  48.99845944  002.55391383  48.99843242  002.55393884
112  48.99838252  002.55398302  48.99835921  002.55400346
111  48.99838252  002.55398302
112  48.99838252  002.55398302  48.99833719  002.55402276 3
111  48.99830418  002.55405006 3
111  48.99763049  002.55434823 3
112  48.99749705  002.55433638  48.99745947  002.55429096 3
111  48.99745893  002.55424380 3
112  48.99745661  002.55353658  48.99747345  002.55329765 3
